District,Season,Soil_Type,N,P,K,Soil_pH,Temperature,Humidity,Rainfall,Crop
Solapur,Rabi,Black,58,30,60,8.1,25.75,69.07,94.34,Jowar
Nashik,Rabi,Loamy,60,40,61,6.7,27.61,36.1,99.39,Gram
Solapur,Kharif,Black,52,36,63,7.55,26.03,61.41,58.25,Bajra
Nashik,Rabi,Loamy,62,37,56,6.67,28.92,27.94,80.72,Gram
Nashik,Rabi,Loamy,61,35,58,6.51,28.42,34.5,80.23,Gram
Solapur,Rabi,Black,55,30,60,8.05,25.66,72.14,65.37,Jowar
Solapur,Zaid,Black,52,34,61,7.96,26.05,73.67,63.07,Fodder
Nashik,Rabi,Loamy,70,37,55,6.64,27.69,38.79,100.07,Gram
Nashik,Kharif,Loamy,64,37,61,6.49,28.07,29.82,88.29,Onion
Solapur,Zaid,Black,49,35,58,7.93,28.53,65.91,89.07,Fodder
Solapur,Rabi,Black,56,34,60,7.83,26.45,68.56,69.57,Jowar
Pune,Rabi,Black,75,39,54,6.83,18.84,63.54,114.0,Wheat
Pune,Kharif,Black,73,42,57,7.16,19.45,64.73,122.93,Rice
Nashik,Rabi,Loamy,69,36,59,6.72,27.66,35.7,86.08,Gram
Nashik,Zaid,Loamy,67,40,57,6.5,30.39,29.93,94.92,Vegetables
Nashik,Zaid,Loamy,62,35,57,6.78,28.54,29.74,108.05,Vegetables
Nashik,Kharif,Loamy,66,41,55,7.11,29.92,27.09,86.78,Onion
Pune,Rabi,Black,72,39,53,7.0,22.62,70.31,131.38,Wheat
Pune,Rabi,Black,74,37,51,7.29,21.4,63.08,120.77,Wheat
Solapur,Zaid,Black,52,31,57,7.95,26.06,74.09,69.5,Fodder
Nashik,Rabi,Loamy,67,36,58,6.61,29.29,26.26,86.74,Gram
Solapur,Zaid,Black,55,33,59,7.69,27.45,70.59,56.16,Fodder
Pune,Kharif,Black,75,39,52,7.16,21.64,65.7,103.39,Rice
Nashik,Kharif,Loamy,60,38,59,6.72,28.91,38.96,76.34,Onion
Nashik,Rabi,Loamy,60,40,54,6.66,27.51,29.12,88.29,Gram
Pune,Zaid,Black,75,40,55,6.86,19.34,62.99,97.48,Vegetables
Pune,Rabi,Black,70,36,55,6.75,19.99,57.69,105.55,Wheat
Pune,Zaid,Black,71,41,51,7.08,19.47,66.1,106.21,Vegetables
Solapur,Kharif,Black,55,32,60,7.69,27.81,78.87,87.99,Bajra
Nashik,Rabi,Loamy,61,37,58,7.22,30.04,33.73,91.26,Gram
Pune,Zaid,Black,74,39,53,7.12,22.23,61.95,118.99,Vegetables
Pune,Zaid,Black,76,38,52,7.0,21.12,69.5,119.58,Vegetables
Solapur,Kharif,Black,58,35,59,7.5,28.3,67.17,81.91,Bajra
Pune,Zaid,Black,72,36,54,7.11,19.94,54.83,123.13,Vegetables
Nashik,Rabi,Loamy,67,38,60,6.79,28.18,31.04,117.51,Gram
Pune,Kharif,Black,73,42,52,7.0,22.2,64.79,103.07,Rice
Pune,Zaid,Black,74,38,56,7.05,20.81,65.55,126.05,Vegetables
Solapur,Rabi,Black,58,31,61,7.61,26.87,68.49,81.26,Jowar
Nashik,Zaid,Loamy,64,38,54,7.1,28.68,34.62,91.34,Vegetables
Pune,Rabi,Black,77,41,52,7.2,19.35,62.51,116.02,Wheat
Solapur,Zaid,Black,54,32,57,7.38,25.16,64.33,77.57,Fodder
Solapur,Rabi,Black,56,36,59,7.75,27.11,69.98,58.61,Jowar
Pune,Zaid,Black,77,38,54,7.02,18.98,68.32,124.29,Vegetables
Nashik,Rabi,Loamy,64,35,54,6.86,29.43,30.9,98.15,Gram
Nashik,Zaid,Loamy,66,35,53,6.89,26.81,28.03,94.94,Vegetables
Solapur,Zaid,Black,53,32,63,8.17,27.68,71.39,74.41,Fodder
Nashik,Rabi,Loamy,67,37,56,6.98,27.75,36.68,83.73,Gram
Solapur,Kharif,Black,53,35,58,7.69,28.11,63.97,84.51,Bajra
Solapur,Kharif,Black,58,31,62,8.1,28.84,67.32,67.41,Bajra
Pune,Kharif,Black,78,41,56,7.12,20.82,56.46,106.47,Rice
Nashik,Rabi,Loamy,68,40,59,6.45,28.77,41.31,94.24,Gram
Solapur,Rabi,Black,56,31,62,8.0,26.77,71.57,91.77,Jowar
Pune,Rabi,Black,72,39,57,6.87,21.41,61.3,94.23,Wheat
Solapur,Kharif,Black,55,35,59,7.91,27.91,71.77,62.03,Bajra
Pune,Kharif,Black,73,39,55,7.06,21.01,68.04,102.15,Rice
Nashik,Zaid,Loamy,61,33,60,7.02,29.57,30.47,80.87,Vegetables
Solapur,Kharif,Black,56,31,58,7.73,26.67,65.65,67.26,Bajra
Solapur,Zaid,Black,58,34,58,7.85,27.41,77.8,71.25,Fodder
Pune,Zaid,Black,72,39,55,6.93,19.43,64.16,122.35,Vegetables
Solapur,Zaid,Black,54,31,58,7.57,25.21,60.36,73.15,Fodder
Nashik,Zaid,Loamy,59,39,56,6.8,29.52,29.92,98.25,Vegetables
Pune,Kharif,Black,75,37,51,6.75,21.67,62.6,97.69,Rice
Solapur,Rabi,Black,52,33,57,7.92,27.78,63.72,79.96,Jowar
Solapur,Kharif,Black,52,33,61,8.02,25.46,64.49,83.73,Bajra
Nashik,Zaid,Loamy,68,39,55,6.71,27.57,32.11,99.32,Vegetables
Nashik,Zaid,Loamy,60,39,56,6.49,28.19,34.35,93.39,Vegetables
Nashik,Rabi,Loamy,66,37,61,6.98,30.22,29.12,77.82,Gram
Solapur,Kharif,Black,55,37,59,7.54,27.93,71.42,90.97,Bajra
Pune,Rabi,Black,75,40,55,7.06,21.15,59.97,116.26,Wheat
Nashik,Rabi,Loamy,66,40,56,6.67,27.39,39.49,100.44,Gram
Pune,Zaid,Black,75,43,54,7.39,18.53,67.15,118.78,Vegetables
Nashik,Rabi,Loamy,69,35,57,7.05,27.8,25.74,87.58,Gram
Pune,Rabi,Black,71,41,52,7.24,20.03,62.85,118.65,Wheat
Pune,Rabi,Black,73,37,54,7.14,20.07,62.19,101.61,Wheat
Nashik,Rabi,Loamy,60,36,55,6.86,28.72,31.04,92.27,Gram
Solapur,Rabi,Black,54,30,59,7.63,27.46,69.49,60.76,Jowar
Pune,Zaid,Black,75,40,55,6.81,18.62,58.82,132.64,Vegetables
Solapur,Zaid,Black,57,34,59,7.78,26.34,68.66,73.52,Fodder
Solapur,Kharif,Black,52,36,58,7.9,26.74,70.26,79.74,Bajra
Solapur,Rabi,Black,54,38,57,7.58,25.36,78.04,73.77,Jowar
Pune,Rabi,Black,77,37,57,6.7,20.02,54.59,124.94,Wheat
Pune,Rabi,Black,70,41,50,7.0,20.01,57.03,115.87,Wheat
Solapur,Rabi,Black,56,35,61,7.4,27.68,63.6,70.63,Jowar
Nashik,Kharif,Loamy,58,36,56,6.83,27.55,29.39,102.94,Onion
Solapur,Kharif,Black,56,32,58,7.63,28.4,74.43,72.36,Bajra
Nashik,Kharif,Loamy,61,38,57,6.72,28.14,38.81,84.95,Onion
Pune,Kharif,Black,73,39,54,6.54,20.72,68.38,99.23,Rice
Pune,Rabi,Black,73,39,57,6.83,19.13,65.4,99.17,Wheat
Pune,Rabi,Black,79,41,50,7.28,19.4,56.46,128.58,Wheat
Solapur,Rabi,Black,57,34,62,7.62,28.2,71.93,79.6,Jowar
Solapur,Kharif,Black,54,33,60,7.65,27.59,65.96,73.36,Bajra
Solapur,Kharif,Black,53,35,57,7.65,26.74,68.67,78.19,Bajra
Nashik,Rabi,Loamy,63,35,58,7.1,29.12,31.88,97.06,Gram
Nashik,Zaid,Loamy,63,39,60,6.49,28.78,34.44,90.53,Vegetables
Solapur,Rabi,Black,55,38,59,7.98,25.89,66.61,65.18,Jowar
Pune,Rabi,Black,77,40,51,7.17,18.7,59.99,112.99,Wheat
Nashik,Kharif,Loamy,65,35,57,6.94,28.16,40.23,85.74,Onion
Solapur,Zaid,Black,55,34,62,7.49,25.84,75.96,73.4,Fodder
Pune,Kharif,Black,71,36,50,6.7,21.49,56.52,119.01,Rice
Nashik,Zaid,Loamy,63,40,59,6.95,29.43,28.23,80.88,Vegetables
Nashik,Kharif,Loamy,65,39,59,6.74,28.99,30.51,93.11,Onion
Solapur,Kharif,Black,53,33,59,8.03,27.05,66.36,78.57,Bajra
Solapur,Rabi,Black,60,36,58,7.77,26.4,68.16,72.35,Jowar
Solapur,Kharif,Black,51,35,58,8.04,24.66,70.05,66.27,Bajra
Pune,Kharif,Black,75,39,54,7.06,19.94,70.94,97.42,Rice
Solapur,Rabi,Black,56,33,58,7.93,25.9,63.96,71.54,Jowar
Pune,Kharif,Black,74,43,55,7.01,19.86,57.91,121.96,Rice
Nashik,Kharif,Loamy,67,41,60,6.84,28.1,33.13,112.44,Onion
Nashik,Zaid,Loamy,61,36,57,6.49,28.16,36.66,92.2,Vegetables
Nashik,Kharif,Loamy,67,37,59,6.63,27.63,29.15,104.47,Onion
Solapur,Rabi,Black,57,33,61,7.75,28.67,65.11,85.35,Jowar
Solapur,Zaid,Black,55,33,57,7.77,27.86,64.34,75.73,Fodder
Solapur,Rabi,Black,54,34,60,7.62,26.24,74.73,93.95,Jowar
Nashik,Kharif,Loamy,70,34,59,6.66,28.95,37.47,88.8,Onion
Nashik,Rabi,Loamy,68,36,56,6.92,28.49,28.35,85.78,Gram
Solapur,Rabi,Black,53,35,57,7.6,27.91,74.85,74.7,Jowar
Nashik,Rabi,Loamy,61,41,61,6.97,29.31,30.7,82.17,Gram
Pune,Kharif,Black,73,39,52,6.88,19.61,64.3,93.55,Rice
Nashik,Zaid,Loamy,59,38,53,6.85,28.43,30.68,102.32,Vegetables
Pune,Zaid,Black,79,38,57,7.05,21.09,68.7,124.0,Vegetables
Pune,Rabi,Black,73,40,53,6.99,19.15,57.7,94.28,Wheat
Solapur,Kharif,Black,50,33,63,7.78,25.85,62.65,66.22,Bajra
Solapur,Kharif,Black,52,35,56,7.44,27.76,77.19,81.73,Bajra
Solapur,Zaid,Black,54,34,59,7.95,28.49,70.45,72.05,Fodder
Solapur,Rabi,Black,52,35,61,7.54,28.99,75.75,53.17,Jowar
Nashik,Rabi,Loamy,63,37,57,6.66,27.28,26.64,111.17,Gram
Pune,Rabi,Black,72,38,55,7.17,21.04,59.72,92.9,Wheat
Pune,Kharif,Black,76,35,54,7.33,19.53,59.54,108.54,Rice
Nashik,Zaid,Loamy,65,36,57,6.89,27.22,34.97,82.65,Vegetables
Pune,Kharif,Black,68,38,52,7.04,20.31,64.41,117.49,Rice
Pune,Rabi,Black,73,40,54,7.15,22.53,60.58,91.47,Wheat
Nashik,Rabi,Loamy,62,36,58,6.87,29.93,34.29,105.89,Gram
Nashik,Zaid,Loamy,62,40,58,6.92,30.11,35.48,97.73,Vegetables
Pune,Kharif,Black,72,40,57,6.67,20.83,63.69,109.27,Rice
Solapur,Rabi,Black,53,31,59,7.54,26.26,72.81,78.99,Jowar
Nashik,Kharif,Loamy,62,38,54,6.67,28.8,37.72,105.12,Onion
Solapur,Rabi,Black,54,34,58,7.69,26.91,70.72,62.39,Jowar
Solapur,Zaid,Black,51,35,59,7.88,26.71,65.71,88.16,Fodder
Solapur,Kharif,Black,53,36,59,7.75,26.06,63.74,70.85,Bajra
Pune,Kharif,Black,74,40,52,7.22,20.24,63.18,117.66,Rice
Pune,Kharif,Black,78,41,55,6.94,20.14,63.75,110.89,Rice
Pune,Zaid,Black,72,38,56,7.01,22.22,66.2,91.13,Vegetables
Pune,Rabi,Black,76,41,54,6.54,20.29,66.87,108.7,Wheat
Solapur,Kharif,Black,50,34,58,8.22,27.52,72.22,90.57,Bajra
Nashik,Zaid,Loamy,61,34,58,6.74,28.34,42.26,94.7,Vegetables
Solapur,Kharif,Black,48,34,61,7.64,28.0,73.7,76.92,Bajra
Solapur,Zaid,Black,53,35,58,8.02,26.35,63.93,81.76,Fodder
Nashik,Zaid,Loamy,68,39,55,6.68,26.67,30.41,90.72,Vegetables
Nashik,Rabi,Loamy,63,35,60,6.53,29.45,37.36,93.65,Gram
Nashik,Zaid,Loamy,63,41,60,6.66,29.9,40.61,86.52,Vegetables
Nashik,Rabi,Loamy,64,35,56,7.02,28.9,35.74,76.89,Gram
Nashik,Rabi,Loamy,65,38,55,6.74,30.26,33.3,91.99,Gram
Pune,Kharif,Black,77,37,58,6.71,20.33,61.82,102.39,Rice
Solapur,Rabi,Black,49,36,58,7.74,28.14,72.34,51.78,Jowar
Nashik,Kharif,Loamy,64,38,58,6.42,28.99,29.21,103.87,Onion
Solapur,Rabi,Black,51,34,57,7.72,27.23,71.91,88.33,Jowar
Pune,Kharif,Black,74,40,51,7.11,20.45,67.46,127.23,Rice
Solapur,Kharif,Black,50,32,56,7.63,28.46,67.69,58.08,Bajra
Pune,Rabi,Black,72,37,55,6.79,21.33,59.68,114.67,Wheat
Pune,Zaid,Black,75,39,56,7.35,19.65,59.66,87.17,Vegetables
Pune,Zaid,Black,70,37,57,6.74,21.8,57.37,125.06,Vegetables
Nashik,Zaid,Loamy,62,35,60,6.93,27.63,30.51,95.32,Vegetables
Nashik,Rabi,Loamy,64,40,59,6.66,28.88,37.56,92.11,Gram
Solapur,Rabi,Black,55,36,60,8.04,27.13,66.06,86.75,Jowar
Nashik,Zaid,Loamy,61,38,61,6.59,28.81,37.12,84.33,Vegetables
Pune,Zaid,Black,75,37,56,6.86,20.24,61.71,99.63,Vegetables
Pune,Rabi,Black,80,40,54,6.56,19.37,66.88,98.44,Wheat
Nashik,Rabi,Loamy,64,39,59,6.83,26.84,40.47,111.14,Gram
Solapur,Kharif,Black,51,36,59,7.69,28.81,59.34,72.93,Bajra
Solapur,Kharif,Black,50,34,57,7.8,27.04,72.14,87.63,Bajra
Pune,Kharif,Black,76,40,52,7.25,19.92,66.7,97.23,Rice
Solapur,Kharif,Black,54,35,57,7.93,27.94,65.05,75.25,Bajra
Solapur,Zaid,Black,59,37,60,7.59,26.06,75.67,56.74,Fodder
Nashik,Kharif,Loamy,63,34,56,6.53,27.61,30.0,101.73,Onion
Solapur,Zaid,Black,55,33,61,7.63,26.15,59.49,88.67,Fodder
Solapur,Kharif,Black,55,36,58,7.91,26.25,75.66,67.08,Bajra
Pune,Rabi,Black,76,39,57,7.02,22.12,65.18,111.96,Wheat
Solapur,Rabi,Black,51,36,59,7.45,25.44,74.92,65.24,Jowar
Pune,Kharif,Black,80,43,51,7.11,20.34,61.78,113.29,Rice
Solapur,Zaid,Black,56,33,60,7.95,25.4,62.71,63.92,Fodder
Solapur,Rabi,Black,55,36,58,7.95,27.18,60.24,83.38,Jowar
Nashik,Zaid,Loamy,62,34,53,7.09,28.29,30.22,96.54,Vegetables
Nashik,Rabi,Loamy,61,36,57,7.09,28.14,35.29,114.03,Gram
Solapur,Kharif,Black,48,34,61,7.86,26.82,68.65,86.11,Bajra
Nashik,Kharif,Loamy,66,40,59,7.01,29.55,35.87,103.28,Onion
Nashik,Rabi,Loamy,64,41,57,7.16,28.2,29.68,89.73,Gram
Solapur,Kharif,Black,53,36,62,7.9,28.68,67.5,82.23,Bajra
Nashik,Kharif,Loamy,67,38,55,7.02,29.23,35.85,98.65,Onion
Nashik,Rabi,Loamy,66,38,58,6.45,29.42,35.44,88.52,Gram
Pune,Zaid,Black,71,38,56,6.87,20.72,62.84,114.9,Vegetables
Solapur,Rabi,Black,49,32,62,7.64,27.43,67.41,88.06,Jowar
Nashik,Zaid,Loamy,61,40,56,6.38,27.22,35.98,113.91,Vegetables
Pune,Kharif,Black,73,41,56,7.01,19.98,61.62,99.78,Rice
Solapur,Rabi,Black,54,34,59,7.94,27.45,70.58,66.97,Jowar
Nashik,Zaid,Loamy,62,36,55,6.6,28.06,36.34,76.38,Vegetables
Nashik,Rabi,Loamy,64,38,53,7.19,27.29,38.42,75.61,Gram
Nashik,Zaid,Loamy,63,38,53,7.02,29.78,32.45,94.48,Vegetables
Solapur,Rabi,Black,55,34,61,7.78,24.96,69.15,90.15,Jowar
Pune,Kharif,Black,71,39,54,6.84,18.65,58.06,117.81,Rice
Solapur,Rabi,Black,51,31,57,7.91,25.59,72.49,77.94,Jowar
Pune,Kharif,Black,73,37,54,6.65,19.68,57.52,129.36,Rice
Solapur,Zaid,Black,54,31,63,7.74,25.55,69.56,81.45,Fodder
Solapur,Rabi,Black,55,32,59,8.12,24.92,73.62,83.84,Jowar
Pune,Zaid,Black,72,37,56,7.05,20.18,57.13,105.23,Vegetables
Nashik,Rabi,Loamy,62,37,57,7.08,29.38,35.18,84.42,Gram
Solapur,Zaid,Black,55,32,63,7.82,28.74,71.43,78.57,Fodder
Pune,Kharif,Black,71,36,54,6.73,21.17,64.35,102.89,Rice
Solapur,Rabi,Black,50,33,61,7.72,26.09,65.39,81.42,Jowar
Solapur,Zaid,Black,51,35,61,7.82,27.82,71.86,62.51,Fodder
Nashik,Rabi,Loamy,60,38,56,6.73,27.66,30.87,89.32,Gram
Pune,Zaid,Black,80,38,50,7.16,20.09,65.13,117.35,Vegetables
Pune,Zaid,Black,72,40,51,7.01,19.36,58.6,103.05,Vegetables
Nashik,Zaid,Loamy,66,34,58,7.12,28.8,40.71,101.57,Vegetables
Nashik,Rabi,Loamy,69,34,56,6.56,30.62,30.48,112.71,Gram
Solapur,Kharif,Black,59,32,57,7.84,25.82,64.37,73.96,Bajra
Solapur,Zaid,Black,52,31,62,8.26,26.21,71.13,68.42,Fodder
Pune,Zaid,Black,71,40,54,7.01,21.54,59.43,115.6,Vegetables
Pune,Rabi,Black,76,39,55,6.7,19.26,60.4,119.55,Wheat
Pune,Zaid,Black,72,39,55,7.31,19.49,53.73,109.92,Vegetables
Pune,Kharif,Black,79,40,58,7.02,20.93,62.18,119.34,Rice
Solapur,Rabi,Black,60,34,57,7.67,26.93,71.78,77.91,Jowar
Solapur,Kharif,Black,53,35,62,7.68,26.53,63.81,72.12,Bajra
Solapur,Kharif,Black,55,32,57,7.71,27.32,71.64,61.98,Bajra
Solapur,Rabi,Black,53,34,62,7.59,27.9,68.38,92.36,Jowar
Nashik,Kharif,Loamy,64,38,58,7.14,30.84,25.19,98.84,Onion
Solapur,Rabi,Black,54,31,59,8.12,25.46,71.87,90.49,Jowar
Pune,Kharif,Black,75,38,55,7.39,22.22,57.36,120.66,Rice
Nashik,Rabi,Loamy,64,36,60,7.05,30.09,34.48,95.93,Gram
Pune,Rabi,Black,69,36,53,7.14,19.79,57.95,111.91,Wheat
Pune,Kharif,Black,79,39,53,7.27,19.12,63.39,100.54,Rice
Nashik,Zaid,Loamy,61,36,56,6.56,27.37,32.18,93.56,Vegetables
Solapur,Zaid,Black,49,34,60,7.88,27.2,70.4,96.85,Fodder
Solapur,Kharif,Black,55,35,58,7.82,27.21,71.51,77.47,Bajra
Nashik,Kharif,Loamy,63,37,58,6.99,29.98,36.15,80.86,Onion
Pune,Kharif,Black,76,37,53,7.3,22.25,64.6,102.33,Rice
Pune,Zaid,Black,73,38,57,7.14,21.47,55.15,121.97,Vegetables
Solapur,Rabi,Black,58,33,62,7.89,26.54,72.67,62.96,Jowar
Nashik,Zaid,Loamy,65,39,53,6.57,28.2,31.16,101.79,Vegetables
Nashik,Kharif,Loamy,69,40,54,7.19,30.33,36.42,88.5,Onion
Nashik,Zaid,Loamy,63,35,58,6.49,28.89,37.5,90.68,Vegetables
Pune,Kharif,Black,74,38,55,7.02,19.57,52.76,126.74,Rice
Nashik,Kharif,Loamy,62,37,54,6.62,26.62,36.07,90.68,Onion
Pune,Rabi,Black,71,40,52,6.76,20.06,66.78,116.19,Wheat
Solapur,Kharif,Black,52,36,58,7.66,29.06,73.41,59.43,Bajra
Solapur,Rabi,Black,56,33,59,8.23,24.65,59.97,65.18,Jowar
Nashik,Zaid,Loamy,66,39,53,6.41,27.83,30.08,102.13,Vegetables
Solapur,Rabi,Black,51,35,57,7.59,27.69,70.56,62.6,Jowar
Nashik,Kharif,Loamy,68,36,58,6.86,30.67,41.77,83.33,Onion
Nashik,Zaid,Loamy,64,38,60,7.05,28.52,35.58,98.36,Vegetables
Nashik,Zaid,Loamy,61,37,56,6.61,29.42,30.55,78.3,Vegetables
Nashik,Kharif,Loamy,68,38,55,7.01,30.32,40.46,105.97,Onion
Pune,Kharif,Black,72,39,57,7.02,18.96,59.88,119.77,Rice
Solapur,Kharif,Black,55,34,57,8.07,26.03,77.21,62.65,Bajra
Nashik,Zaid,Loamy,64,34,60,6.65,29.44,43.58,93.29,Vegetables
Solapur,Zaid,Black,55,31,62,7.77,28.52,69.2,86.44,Fodder
Pune,Zaid,Black,76,38,58,6.92,21.96,66.45,122.14,Vegetables
Solapur,Kharif,Black,54,32,61,7.83,28.41,62.6,69.79,Bajra
Pune,Kharif,Black,79,37,55,6.88,19.7,67.79,105.54,Rice
Solapur,Zaid,Black,54,38,60,7.94,26.29,65.5,86.06,Fodder
Solapur,Rabi,Black,58,33,60,8.16,25.93,71.74,76.93,Jowar
Nashik,Rabi,Loamy,63,35,60,6.8,30.13,36.04,100.47,Gram
Pune,Zaid,Black,78,40,55,6.83,20.63,67.25,104.45,Vegetables
Pune,Rabi,Black,74,36,56,6.77,20.15,58.14,106.98,Wheat
Nashik,Rabi,Loamy,69,34,58,6.7,30.97,35.37,111.73,Gram
Nashik,Kharif,Loamy,67,36,60,6.95,28.09,26.98,104.95,Onion
Pune,Rabi,Black,70,38,55,6.63,20.65,59.6,124.19,Wheat
Nashik,Rabi,Loamy,63,41,58,6.96,29.1,43.25,100.47,Gram
Nashik,Rabi,Loamy,64,40,57,6.62,28.59,38.29,109.07,Gram
Solapur,Kharif,Black,53,31,62,7.89,25.47,67.42,78.03,Bajra
Solapur,Rabi,Black,55,37,57,8.03,26.19,62.51,77.13,Jowar
Solapur,Kharif,Black,54,33,57,7.42,28.09,66.61,78.93,Bajra
Nashik,Rabi,Loamy,65,39,59,6.85,28.87,30.28,79.42,Gram
Pune,Kharif,Black,74,39,52,6.88,20.96,62.32,99.78,Rice
Nashik,Kharif,Loamy,65,36,55,6.51,29.3,29.75,100.35,Onion
Solapur,Zaid,Black,58,36,56,7.92,26.63,77.42,69.71,Fodder
Nashik,Zaid,Loamy,65,41,58,6.89,27.69,26.35,104.59,Vegetables
Nashik,Kharif,Loamy,68,37,59,6.67,29.63,33.16,79.86,Onion
Pune,Rabi,Black,78,36,53,6.8,21.18,64.94,111.91,Wheat
Pune,Zaid,Black,73,40,55,6.87,19.81,58.85,108.11,Vegetables
Pune,Zaid,Black,71,40,52,6.67,20.97,66.69,95.7,Vegetables
Pune,Rabi,Black,72,39,53,6.75,20.37,56.13,117.48,Wheat
Nashik,Kharif,Loamy,70,36,55,6.96,31.15,42.23,79.74,Onion
Pune,Rabi,Black,73,39,55,7.35,19.93,55.03,122.91,Wheat
Nashik,Kharif,Loamy,65,37,55,6.57,26.41,41.37,96.04,Onion
Pune,Kharif,Black,79,42,50,7.36,19.75,54.39,109.23,Rice
Nashik,Rabi,Loamy,62,37,56,6.8,29.49,39.0,74.63,Gram
Solapur,Rabi,Black,54,37,57,7.44,26.36,68.84,73.92,Jowar
Solapur,Zaid,Black,50,37,61,7.61,27.01,70.54,96.37,Fodder
Pune,Kharif,Black,72,39,58,6.61,20.73,68.91,108.01,Rice
Solapur,Rabi,Black,52,36,60,8.27,27.5,71.09,73.36,Jowar
Solapur,Zaid,Black,58,32,56,7.83,26.91,74.1,81.68,Fodder
Nashik,Kharif,Loamy,62,36,57,6.83,29.03,44.91,74.82,Onion
Solapur,Zaid,Black,53,33,57,7.76,28.38,68.98,75.99,Fodder
Nashik,Zaid,Loamy,66,36,58,6.96,29.58,33.49,83.33,Vegetables
Pune,Zaid,Black,70,38,55,7.03,19.1,55.91,89.85,Vegetables
Pune,Zaid,Black,72,38,55,7.0,18.39,57.73,101.7,Vegetables
Pune,Zaid,Black,70,41,51,7.15,19.67,71.21,119.51,Vegetables
Nashik,Rabi,Loamy,62,35,59,6.53,27.07,40.4,100.23,Gram
Solapur,Kharif,Black,55,31,60,7.74,24.84,73.77,68.16,Bajra
Solapur,Kharif,Black,50,36,56,8.11,29.32,79.91,66.37,Bajra
Solapur,Zaid,Black,55,34,56,8.02,28.32,66.62,55.74,Fodder
Solapur,Zaid,Black,52,34,56,8.01,29.19,71.31,64.69,Fodder
Pune,Zaid,Black,75,42,52,7.03,20.56,66.06,93.91,Vegetables
Pune,Zaid,Black,74,40,57,6.79,21.38,67.54,98.4,Vegetables
Nashik,Kharif,Loamy,64,36,59,7.12,29.87,33.86,103.51,Onion
Pune,Zaid,Black,73,39,55,6.89,21.52,59.49,117.91,Vegetables
Solapur,Zaid,Black,54,34,57,7.85,25.37,70.61,64.86,Fodder
Nashik,Zaid,Loamy,62,37,55,6.67,30.06,35.85,93.49,Vegetables
Solapur,Rabi,Black,59,32,57,8.01,28.34,59.98,69.45,Jowar
Solapur,Rabi,Black,60,30,59,7.7,27.65,77.16,76.67,Jowar
Pune,Rabi,Black,78,42,55,7.26,22.15,66.27,103.5,Wheat
Pune,Rabi,Black,72,37,51,7.23,21.38,56.54,88.49,Wheat
Pune,Zaid,Black,75,38,54,6.9,19.45,64.78,111.74,Vegetables
Nashik,Zaid,Loamy,63,41,56,7.14,30.29,30.54,105.2,Vegetables
Solapur,Zaid,Black,55,31,58,8.02,27.36,65.04,91.83,Fodder
Solapur,Rabi,Black,49,32,60,7.66,27.4,67.27,68.63,Jowar
Pune,Zaid,Black,73,37,52,7.23,22.06,66.72,113.23,Vegetables
Nashik,Rabi,Loamy,67,39,57,7.21,27.06,31.83,89.64,Gram
Pune,Kharif,Black,74,38,58,6.87,19.96,64.67,127.34,Rice
Solapur,Rabi,Black,55,36,59,7.85,27.66,76.51,72.91,Jowar
Pune,Kharif,Black,73,39,56,6.96,20.48,70.17,111.92,Rice
Pune,Zaid,Black,76,39,53,6.71,19.28,66.13,120.07,Vegetables
Nashik,Kharif,Loamy,61,38,60,6.99,29.41,42.04,102.87,Onion
Solapur,Rabi,Black,57,34,60,7.33,27.21,73.07,77.17,Jowar
Nashik,Rabi,Loamy,70,34,58,6.47,28.91,30.83,99.53,Gram
Solapur,Kharif,Black,50,35,61,7.53,27.09,76.53,73.3,Bajra
Solapur,Rabi,Black,58,36,60,8.04,27.41,69.97,63.84,Jowar
Nashik,Kharif,Loamy,67,39,57,7.08,29.66,29.08,91.5,Onion
Pune,Zaid,Black,71,40,55,6.7,20.48,69.06,101.14,Vegetables
Solapur,Rabi,Black,59,31,58,7.77,25.63,77.61,86.01,Jowar
Nashik,Rabi,Loamy,64,36,61,6.52,27.75,29.86,104.66,Gram
Nashik,Kharif,Loamy,61,35,60,6.84,27.75,45.69,85.83,Onion
Solapur,Rabi,Black,53,38,59,7.78,28.98,63.33,93.21,Jowar
Solapur,Zaid,Black,53,36,60,7.63,26.7,69.75,82.73,Fodder
Nashik,Rabi,Loamy,59,33,58,6.79,27.63,38.96,100.23,Gram
Nashik,Zaid,Loamy,61,39,58,6.97,30.24,32.01,87.93,Vegetables
Solapur,Zaid,Black,49,34,60,7.61,28.03,66.43,59.29,Fodder
Nashik,Zaid,Loamy,65,40,56,6.37,30.51,40.68,83.23,Vegetables
Pune,Rabi,Black,73,42,55,7.34,19.56,55.87,88.12,Wheat
Solapur,Rabi,Black,56,34,59,7.82,27.2,58.52,67.64,Jowar
Solapur,Rabi,Black,53,35,63,7.76,28.31,66.2,78.66,Jowar
Solapur,Zaid,Black,56,34,63,8.15,27.27,70.0,79.26,Fodder
Pune,Kharif,Black,77,39,53,7.01,20.4,59.57,110.71,Rice
Nashik,Rabi,Loamy,59,38,56,6.5,26.61,31.97,105.95,Gram
Solapur,Kharif,Black,49,34,60,7.86,28.32,68.82,68.52,Bajra
Pune,Zaid,Black,77,37,53,6.92,20.01,67.93,108.4,Vegetables
